EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3764,Cristal,Bradshaw,16-Feb-22,,Production Technician II,Tiffany Stone,MSC,Active,Full-Time,Zone B,Temporary,Unk,Production       ,General - Sga,13-12-1995,MA,Manager,Female,41487,Black,Single,Fully Meets,3
3765,Guadalupe,Burke,02-Sep-22,,Production Technician II,Eric Smith,TNS,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Yard (Material Handling),30-06-1969,MA,Runner,Female,36904,Hispanic,Widowed,Fully Meets,3
3766,Elisa,Henry,02-Feb-19,03-Feb-23,Production Technician II,Taylor Morris,PYZ,Active,Part-Time,Zone A,Part-Time,Resignation,Production       ,Yard (Material Handling),10-03-1943,MA,Manager,Female,10110,Black,Widowed,Fully Meets,3
3769,Ivan,Wright,12-Dec-20,,Production Technician I,Laura Chavez,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Fielders,21-11-1952,MA,Engineer,Male,15968,Asian,Married,Fully Meets,3
3770,Nayeli,Hood,13-Jan-22,11-Apr-23,Production Technician I,Rachel Jones,PL,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Production       ,Aerial,26-01-1995,MA,Lineman,Male,21100,Asian,Married,Fully Meets,3
3771,Marilyn,Smith,24-Jan-21,07-May-23,Production Technician I,Kathryn Jones,NEL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Production       ,General - Con,20-09-1981,MA,Foreman,Male,65845,Asian,Married,Fully Meets,3
3772,Zoie,Rowland,08-Feb-22,22-Jul-22,Production Technician I,Mrs. Rachel Henry,MSC,Active,Full-Time,Zone A,Temporary,Retirement,Production       ,Engineers,05-02-1966,MA,Engineer,Female,58535,Asian,Divorced,Fully Meets,3
3773,Ann,Nguyen,11-Oct-20,26-Feb-22,Production Technician I,Laura Hernandez,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Production       ,Engineers,16-05-1972,MA,Engineer,Female,3994,Hispanic,Divorced,Fully Meets,3
3774,Ramiro,Savage,20-Jun-19,13-Oct-21,Production Technician I,Justin Stanley,CCDR,Active,Part-Time,Zone B,Full-Time,Involuntary,Production       ,Engineers,06-04-1998,MA,Engineer,Male,32544,Black,Single,Fully Meets,3
3775,Karma,Koch,13-Jul-21,26-Nov-22,Production Technician I,Amy Ross,BPC,Active,Contract,Zone B,Part-Time,Resignation,Production       ,Field Operations,15-10-1980,MA,Laborer,Male,36153,Other,Widowed,Fully Meets,3
3776,Jacqueline,Hendrix,14-Oct-21,30-Oct-21,Production Technician I,Benjamin Yates,WBL,Active,Contract,Zone A,Full-Time,Resignation,Production       ,General - Eng,28-04-1980,MA,Administrative,Male,34262,Black,Married,Fully Meets,3
3777,Kaitlin,Barker,09-Nov-21,,Production Technician I,Penny Estrada,TNS,Active,Contract,Zone C,Temporary,Unk,Production       ,Aerial,21-03-1966,MA,Lineman,Male,12906,Black,Single,Fully Meets,3
3778,Semaj,Griffith,02-Apr-23,27-Jul-23,Production Technician I,Frank Freeman,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,Wireline Construction,09-02-1992,MA,Groundman,Male,30753,Other,Married,Fully Meets,3
3779,Damian,Burke,19-Oct-22,03-May-23,Production Technician I,Regina Bryant MD,PYZ,Future Start,Part-Time,Zone B,Temporary,Voluntary,Production       ,Shop (Fleet),28-04-1963,MA,Technician,Female,60533,Other,Divorced,Fully Meets,3
3780,Jessie,Smith,09-May-20,14-Sep-21,Production Technician I,Samantha Roberts,PL,Future Start,Part-Time,Zone C,Part-Time,Retirement,Production       ,General - Con,16-11-1945,MA,Technician,Female,36882,Black,Widowed,Fully Meets,3
3781,Hezekiah,Cummings,18-Aug-19,05-May-22,Production Technician I,Daniel Peterson,NEL,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       ,General - Con,23-01-1960,MA,Laborer,Male,62493,Black,Single,Fully Meets,3
3782,Brody,House,09-Mar-19,02-May-20,Production Technician I,Dr. Matthew Harrell,MSC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Production       ,Field Operations,25-09-1984,MA,Driver,Male,92706,Asian,Widowed,Fully Meets,3
3783,Aaliyah,Watts,09-May-20,,Production Technician I,Jared Whitehead,EW,Active,Contract,Zone A,Full-Time,Unk,Production       ,Fielders,11-04-1962,MA,Engineer,Male,7773,Asian,Divorced,Fully Meets,3
3784,Ashton,Larsen,14-Aug-22,,Production Technician I,William Price,CCDR,Active,Contract,Zone A,Temporary,Unk,Production       ,Splicing,14-03-1998,MA,Supervisor,Female,55514,White,Single,Fully Meets,3
3785,Joshua,Gibson,18-Jan-22,,Production Technician II,Sheri Jackson,PL,Active,Contract,Zone C,Temporary,Unk,Production       ,Project Management - Con,20-10-1977,MA,Director,Female,13406,Black,Divorced,Fully Meets,3
3786,Kyleigh,Bauer,22-Jun-21,26-Jul-22,Production Technician II,Paul Richards,PYZ,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,10-06-1962,MA,Technician,Female,65379,Black,Divorced,Fully Meets,3
3787,Ramon,Schultz,19-Jan-23,20-Jun-23,Production Technician II,Alexis Gutierrez,SVG,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Resignation,Production       ,General - Sga,29-08-1972,MA,Supervisor,Female,69445,White,Widowed,Fully Meets,3
3788,Maxim,Houston,17-May-23,13-Jun-23,Production Technician II,Michael Mcclure,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Field Operations,06-09-1976,MA,Foreman,Female,32440,Black,Married,Fully Meets,3
3789,Deanna,Sellers,07-Jun-20,,Production Technician II,Randall Frey,WBL,Active,Contract,Zone A,Part-Time,Unk,Production       ,Wireline Construction,25-05-1977,MA,Foreman,Female,30804,Other,Widowed,Fully Meets,3
3790,Frankie,Figueroa,07-Jul-23,11-Jul-23,Production Technician II,Matthew Le,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Production       ,Yard (Material Handling),11-12-1962,MA,Laborer,Female,17247,Hispanic,Single,Fully Meets,3
3791,Bentley,Rush,28-Mar-20,,Production Technician I,Ashley Petty,WBL,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,Finance & Accounting,02-02-1978,MA,Administration,Female,32417,Asian,Divorced,Fully Meets,3
3792,Alexia,Pham,23-May-19,10-May-22,Production Technician I,Angela Shaffer,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Engineers,08-06-1998,MA,Engineer,Male,50738,White,Married,Fully Meets,3
3793,Roselyn,Roberts,20-Apr-19,,Production Technician I,Steven Walton,PL,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,General - Con,15-01-1952,MA,Manager,Male,34278,Asian,Married,Fully Meets,3
3795,Kaitlynn,Serrano,14-Jul-22,,Production Technician I,Brandi Howell,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,General - Sga,01-08-1989,MA,Manager,Male,59081,White,Divorced,Exceeds,3
3796,Jefferson,White,17-Apr-19,02-Dec-21,Production Technician I,Connie Blackburn,SVG,Active,Contract,Zone A,Part-Time,Resignation,Production       ,General - Con,27-08-1964,MA,Laborer,Female,82019,Hispanic,Married,Exceeds,3
3797,Maria,Grant,15-May-20,,Production Technician I,Connie Martinez,EW,Active,Contract,Zone A,Full-Time,Unk,Production       ,Catv,26-06-1975,MA,Splicer,Female,32969,Black,Married,Fully Meets,3
3798,Bryanna,Ibarra,04-Apr-20,04-Jul-23,Production Technician I,Cheryl Martinez,MSC,Active,Full-Time,Zone C,Full-Time,Voluntary,Production       ,General - Con,21-12-1961,MA,Lineman,Male,36648,Other,Widowed,Fully Meets,3
3799,Sophie,Zavala,15-Oct-22,,Production Technician I,Ryan Carlson,TNS,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Executive,24-11-1964,MA,Director,Male,95984,Hispanic,Single,Exceeds,3
3800,Amya,Grant,11-Jul-19,,Production Technician I,Jamie Henderson,PYZ,Active,Contract,Zone C,Part-Time,Unk,Production       ,General - Sga,09-12-1950,MA,Administrator,Male,31864,Other,Married,Fully Meets,3
3801,Jaydan,Neal,02-Oct-19,,Production Technician I,Jamie Stark,WBL,Active,Contract,Zone C,Temporary,Unk,Production       ,Field Operations,18-01-1948,MA,Laborer,Female,54738,Hispanic,Single,Fully Meets,3
3802,Amiyah,Ramirez,04-Mar-21,,Production Technician I,Michael Andrade,NEL,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Field Operations,28-03-1947,MA,Project Manager,Male,65896,White,Divorced,Fully Meets,3
3803,Kai,Holt,10-Feb-21,01-Jan-22,Production Technician I,Jason Haley,PL,Future Start,Contract,Zone B,Full-Time,Resignation,Production       ,Field Operations,12-05-1985,MA,Tower Hand,Female,35618,Black,Single,Fully Meets,3
3804,Brendon,Wilson,15-May-19,,Production Technician I,Virginia Short,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,General - Con,26-09-1978,MA,Lineman,Female,17561,Hispanic,Single,Fully Meets,3
3805,Nancy,Short,28-Apr-22,,Production Technician I,Heather Bell,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,Production       ,General - Con,23-04-1982,MA,Mechanic,Male,13779,Other,Divorced,Fully Meets,3
3806,Isabella,Wilkins,23-Sep-21,01-Jul-23,Production Technician I,Maria Obrien,SVG,Active,Contract,Zone C,Temporary,Resignation,Production       ,Field Operations,01-09-1974,MA,Groundman,Male,31026,Other,Married,Fully Meets,3
3807,Mayra,Moss,15-Sep-21,10-Nov-21,Production Technician I,George Doyle,EW,Active,Contract,Zone C,Temporary,Resignation,Production       ,Project Management - Con,16-05-1964,MA,Manager,Male,84074,Asian,Single,Fully Meets,3
3808,Maria,Gonzalez,27-Apr-19,20-Mar-20,IT Support,Jason Miller,PYZ,Active,Contract,Zone B,Full-Time,Resignation,IT/IS,General - Sga,16-01-1948,MA,Administrator,Female,2472,White,Widowed,Fully Meets,3
3809,Jumil,Turpin,06-Oct-19,23-Aug-20,Network Engineer,Raymond Bird,TNS,Active,Part-Time,Zone B,Part-Time,Resignation,IT/IS,Field Operations,20-01-2001,MA,Foreman,Male,2343,Hispanic,Single,Fully Meets,3
3810,Ann,Daniele,16-Feb-20,,Sr. Network Engineer,Thomas Wilson,PL,Active,Full-Time,Zone A,Temporary,Unk,IT/IS,General - Sga,10-10-1959,CT,Administrator,Female,6033,Black,Single,Fully Meets,3
3811,Joe,South,14-May-22,21-Oct-22,Sr. Network Engineer,Robin Wilson,PL,Active,Part-Time,Zone B,Temporary,Involuntary,IT/IS,Fielders,11-03-1958,CT,Engineer,Male,6278,Hispanic,Widowed,Fully Meets,3
3812,Sarah,Warfield,13-Feb-19,06-Aug-20,Sr. Network Engineer,Julie Lewis,BPC,Active,Contract,Zone B,Full-Time,Resignation,IT/IS,General - Eng,24-05-1985,MA,Administrative,Female,2453,Hispanic,Single,Fully Meets,3
3813,Alejandro,Bacong,24-Aug-22,,IT Support,Joseph Mathews,SVG,Active,Part-Time,Zone A,Part-Time,Unk,IT/IS,Engineers,25-02-1955,MA,Engineer,Male,1886,Hispanic,Widowed,Fully Meets,3
3814,Jyoti,Lajiri,07-Jan-19,05-Sep-20,Sr. Network Engineer,Karen Crawford,EW,Leave of Absence,Part-Time,Zone C,Full-Time,Retirement,IT/IS,Engineers,17-04-1955,MA,Coordinator,Male,2169,Black,Widowed,Fully Meets,3
3815,Neville,Tredinnick,26-Mar-21,,Network Engineer,Mary Mcmillan,SVG,Active,Contract,Zone C,Part-Time,Unk,IT/IS,Project Management - Con,26-05-1984,MA,Coordinator,Male,1420,White,Divorced,Fully Meets,3
3816,Anthony,Cisco,01-May-21,,IT Support,Kyle Adams,WBL,Active,Full-Time,Zone A,Temporary,Unk,IT/IS,Field Operations,10-08-1956,MA,Technician,Male,2135,Hispanic,Single,Fully Meets,3
3817,Linda,Dolan,10-Oct-21,21-Jan-23,IT Support,Jamie Baker,CCDR,Active,Part-Time,Zone A,Full-Time,Resignation,IT/IS,General - Con,01-01-1978,MA,Technician,Female,2119,Black,Single,Needs Improvement,3
3818,Carlos,Merlos,02-Jan-20,03-Apr-22,Network Engineer,Daniel White,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,IT/IS,Wireless,15-06-1950,MA,Technician,Male,2138,Asian,Single,Fully Meets,3
3819,Tanya,Morway,20-Jan-20,,Network Engineer,William Johnson,MSC,Active,Full-Time,Zone B,Part-Time,Unk,IT/IS,Aerial,26-11-1957,MA,Foreman,Female,2048,Asian,Single,Fully Meets,3
3820,Anita,Shepard,11-Aug-18,21-May-21,Network Engineer,George Tran,EW,Active,Contract,Zone C,Full-Time,Voluntary,IT/IS,General - Con,29-09-1976,MA,Foreman,Female,1773,Other,Divorced,Fully Meets,3
3821,Jeremiah,Semizoglou,18-Dec-21,,Sr. Network Engineer,Jonathan Knight,TNS,Active,Contract,Zone A,Temporary,Unk,IT/IS,Field Operations,03-04-1981,MA,Manager,Male,1545,White,Single,Fully Meets,3
3822,Katrina,Lambert,24-Sep-19,04-Apr-22,Network Engineer,Calvin Williamson,WBL,Active,Full-Time,Zone B,Part-Time,Retirement,Executive Office,General - Con,18-09-1975,MA,Technician,Male,56727,Hispanic,Divorced,Fully Meets,3
3823,Alexzander,Pope,17-Oct-22,26-Jun-23,Network Engineer,David Rodriguez,TNS,Active,Full-Time,Zone A,Temporary,Involuntary,Executive Office,Shop (Fleet),24-08-1987,MA,Supervisor,Male,12469,White,Single,Needs Improvement,3
3824,Derek,Holmes,07-Jan-20,,IT Support,Carolyn Richards,SVG,Active,Contract,Zone C,Full-Time,Unk,IT/IS,General - Sga,21-11-1948,MA,Administrator,Male,83312,Black,Single,Fully Meets,3
3825,Danika,Deleon,05-Nov-22,,IT Support,Karen York,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,IT/IS,Field Operations,23-05-1998,MA,Tower Hand,Male,97413,Black,Married,Fully Meets,3
3826,Sabrina,Durham,26-Apr-23,03-Jun-23,IT Support,Jessica Hernandez,PL,Active,Part-Time,Zone B,Full-Time,Resignation,IT/IS,Field Operations,11-04-2001,MA,Laborer,Male,21759,Asian,Divorced,Fully Meets,3
3827,Frankie,Carrillo,29-May-19,,IT Support,Dana Ballard,NEL,Active,Part-Time,Zone B,Part-Time,Unk,IT/IS,General - Eng,24-09-1992,MA,Engineer,Male,79707,Asian,Widowed,Fully Meets,3
3828,Quintin,Solomon,12-Sep-19,,Sr. Network Engineer,Charles Duncan,PL,Active,Part-Time,Zone A,Full-Time,Unk,IT/IS,Aerial,28-10-1990,MA,Lineman,Male,84152,Black,Divorced,Fully Meets,3
3829,Jaqueline,Pittman,27-Jan-19,26-Feb-21,Sr. Network Engineer,Jesse Newman,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,IT/IS,Project Management - Con,12-03-1956,MA,Manager,Male,55408,Other,Married,Exceeds,3
3830,Mariana,Glass,20-Aug-19,,Principal Data Architect,David Zavala,CCDR,Active,Part-Time,Zone C,Temporary,Unk,IT/IS,Field Operations,30-05-1947,CT,Tower Hand,Male,89892,White,Widowed,PIP,3
3831,Payton,Cross,14-Sep-18,,Enterprise Architect,John Holt,SVG,Active,Part-Time,Zone C,Part-Time,Unk,IT/IS,Field Operations,07-03-1950,CT,Laborer,Female,16260,Hispanic,Divorced,Needs Improvement,3
3832,Sloane,Rasmussen,02-Aug-21,29-Sep-22,Sr. DBA,Melinda Mcintyre,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,IT/IS,Project Management - Eng,07-09-1964,MA,Planner,Female,96097,Hispanic,Widowed,PIP,3
3833,Elise,Vazquez,26-Jan-22,02-Nov-22,Network Engineer,Melissa Baker,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,Executive Office,Field Operations,12-05-1953,MA,Top Hand,Male,21738,Asian,Single,PIP,3
3834,Monique,Pierce,10-May-19,05-Aug-21,Network Engineer,Gregory Coleman,WBL,Active,Contract,Zone C,Part-Time,Involuntary,Executive Office,Field Operations,11-07-1961,MA,Technician,Male,40039,Hispanic,Married,Fully Meets,3
3835,Axel,Higgins,02-Jan-19,06-Dec-22,IT Support,Paul Smith,NEL,Active,Part-Time,Zone B,Part-Time,Resignation,IT/IS,Yard (Material Handling),11-10-1993,MA,Associate,Male,45952,Hispanic,Divorced,Fully Meets,3
3836,Marcos,Petty,13-Aug-21,,IT Support,Heather Farmer,PL,Active,Contract,Zone A,Temporary,Unk,IT/IS,General - Con,12-01-1946,MA,Technician,Male,9738,Black,Single,Fully Meets,3
3837,Mia,Cowan,02-Oct-22,13-Nov-22,IT Support,Thomas Weaver,BPC,Active,Part-Time,Zone A,Part-Time,Resignation,IT/IS,Finance & Accounting,27-08-1956,MA,Administrative,Male,72879,Other,Single,PIP,3
3838,Tanya,Leonard,17-Dec-18,21-Apr-21,IT Support,Duane Le,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,IT/IS,Field Operations,14-08-1979,MA,Assistant,Female,28364,Asian,Single,PIP,3
3839,Dereon,Page,11-Oct-21,,Sr. Network Engineer,Jason Morris DVM,PL,Active,Contract,Zone B,Part-Time,Unk,IT/IS,General - Con,27-09-2000,MA,Lineman,Male,94433,Hispanic,Divorced,PIP,3
3840,Meadow,Boyer,01-Apr-23,18-May-23,Sr. Network Engineer,Alex Lewis,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,IT/IS,Field Operations,25-10-1969,MA,Foreman,Male,97654,Hispanic,Single,Fully Meets,3
3841,Paris,Simpson,20-Mar-21,,Principal Data Architect,Kevin Gross,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,IT/IS,Wireline Construction,17-06-1970,CT,Laborer,Male,78239,Asian,Single,Fully Meets,3
3842,Kyla,Durham,20-Aug-20,11-Aug-21,Enterprise Architect,Clayton Robertson,SVG,Leave of Absence,Part-Time,Zone B,Part-Time,Involuntary,IT/IS,Aerial,19-07-1951,MA,Lineman,Female,40402,White,Divorced,Fully Meets,3
3843,Cassidy,Maddox,16-Jul-23,30-Jul-23,Sr. DBA,Melissa Pineda,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,IT/IS,Engineers,07-02-1977,MA,Engineer,Female,21480,Asian,Single,Fully Meets,3
3844,Edgar,Underwood,10-Jun-21,18-Aug-22,Network Engineer,Melissa Torres,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,Executive Office,General - Con,02-06-1961,MA,Laborer,Male,49677,White,Single,PIP,3
3845,Jaiden,Underwood,25-Aug-19,,Network Engineer,Jordan Caldwell,WBL,Active,Contract,Zone A,Full-Time,Unk,Executive Office,Field Operations,10-08-1969,MA,Laborer,Male,69726,Hispanic,Single,PIP,3
3846,Eugene,Potts,04-May-20,15-May-23,IT Support,Anthony Neal,NEL,Active,Contract,Zone C,Full-Time,Retirement,IT/IS,Wireline Construction,10-08-1975,MA,Driver,Male,44664,Asian,Single,Fully Meets,3
3847,Gilbert,Klein,24-Feb-19,11-Jun-20,IT Support,Gregory Rodriguez,PL,Active,Part-Time,Zone B,Temporary,Retirement,IT/IS,Field Operations,06-09-1998,MA,Laborer,Male,53800,Hispanic,Single,Fully Meets,3
3848,Nathaly,Huffman,24-Sep-19,,IT Support,John Gordon,BPC,Active,Full-Time,Zone C,Temporary,Unk,IT/IS,Field Operations,18-08-1996,MA,Technician,Male,69459,Asian,Married,Fully Meets,3
3849,Nancy,Clay,13-Feb-21,,IT Support,Darryl Vargas,CCDR,Active,Contract,Zone A,Part-Time,Unk,IT/IS,General - Con,21-01-1979,MA,Foreman,Female,78801,White,Widowed,Fully Meets,3
3850,Kylie,Cantrell,05-Jan-20,25-Apr-22,Sr. Network Engineer,Cheryl Cook,MSC,Active,Part-Time,Zone B,Temporary,Voluntary,IT/IS,Yard (Material Handling),17-08-1953,MA,Administration,Male,77264,Hispanic,Single,Fully Meets,3
3851,Vance,Marquez,18-Jan-19,30-Mar-20,Sr. Network Engineer,Thomas Hanson,NEL,Leave of Absence,Contract,Zone C,Temporary,Resignation,IT/IS,Executive,07-07-1994,CT,Manager,Male,38058,Black,Married,PIP,3
3852,Dante,Wyatt,01-Mar-19,25-Sep-21,Principal Data Architect,Dr. Eric Henderson,PL,Leave of Absence,Part-Time,Zone A,Temporary,Retirement,IT/IS,Field Operations,10-09-1987,CT,Laborer,Female,34011,White,Widowed,PIP,3
3853,Rey,Monroe,14-Aug-21,05-Nov-22,Enterprise Architect,James Horn,PYZ,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,IT/IS,General - Con,18-07-1983,MA,Operator,Female,56198,Asian,Single,Fully Meets,3
3854,Jayden,Mckee,06-Jun-19,05-Sep-19,Network Engineer,Matthew Miranda,WBL,Active,Part-Time,Zone B,Temporary,Retirement,Executive Office,Technology / It,24-01-1942,MA,Manager,Male,72343,Black,Single,Fully Meets,3
3855,Brady,Yoder,25-May-21,13-Aug-22,Network Engineer,Jason Patel,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Executive Office,People Services,01-10-1999,MA,Accountant,Male,77314,Other,Widowed,Fully Meets,3
3856,Darwin,Allen,17-Mar-23,12-Jun-23,Network Engineer,Michael Young,TNS,Active,Part-Time,Zone C,Part-Time,Involuntary,Executive Office,Wireline Construction,17-05-1994,MA,Groundman,Male,57170,Other,Divorced,PIP,3
3857,Jasper,Harrison,02-Oct-22,11-Oct-22,IT Support,Lindsey Osborne,SVG,Active,Contract,Zone B,Temporary,Voluntary,IT/IS,Fielders,24-05-1963,MA,Engineer,Male,18837,Black,Widowed,PIP,3
3858,Bailey,Humphrey,22-Jan-22,,IT Support,Gerald Yu,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,IT/IS,Engineers,02-07-1951,MA,Technician,Male,90580,Other,Married,Fully Meets,3
3859,Clare,English,29-Nov-19,18-Aug-22,IT Support,Randall Keller,PL,Active,Full-Time,Zone B,Part-Time,Voluntary,IT/IS,Fielders,20-04-1992,MA,Engineer,Female,70282,Hispanic,Married,PIP,3
3860,Amy,Sherman,01-Jul-20,22-Sep-22,IT Support,Ricky Banks,NEL,Active,Contract,Zone B,Temporary,Resignation,IT/IS,Catv,04-01-1996,MA,Lineman,Female,86329,Asian,Single,Fully Meets,3
3861,Lizbeth,Hunt,24-Mar-22,,Sr. Network Engineer,Jessica Figueroa,PL,Active,Full-Time,Zone C,Part-Time,Unk,IT/IS,General - Con,25-02-1965,MA,Flagger,Male,70757,Other,Widowed,PIP,3
3862,Eden,Armstrong,13-May-19,06-Jun-23,Sr. Network Engineer,Lindsey Gibson,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,IT/IS,Project Management - Con,05-05-1989,CT,Engineer,Male,58224,White,Married,PIP,3
3863,Eugene,Mueller,07-Jun-19,,Principal Data Architect,Jeremy Hanson,CCDR,Active,Contract,Zone A,Temporary,Unk,IT/IS,Aerial,19-03-1972,MA,Technician,Female,38413,Other,Single,PIP,3
3864,Tiffany,Washington,05-Dec-22,13-Jun-23,Enterprise Architect,David Chung,SVG,Leave of Absence,Contract,Zone A,Full-Time,Resignation,IT/IS,Aerial,27-04-1969,MA,Laborer,Female,32977,Other,Married,Needs Improvement,3
3865,Sloane,Moss,29-Sep-20,22-Oct-21,Network Engineer,Jacob Russo,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,Production       ,Sales & Marketing,03-10-1963,MA,Vp,Male,9209,Asian,Single,Needs Improvement,3
3866,Kaeden,Vargas,04-Sep-20,17-Apr-21,Network Engineer,Harold Lee,TNS,Active,Contract,Zone A,Full-Time,Retirement,Executive Office,Field Operations,09-11-1959,MA,Technician,Male,58737,Other,Divorced,Fully Meets,3
3867,Lena,Sandoval,26-Aug-18,,Network Engineer,Heather Hill,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,Executive Office,Catv,21-10-1986,MA,Clerk,Male,5363,Other,Widowed,Fully Meets,3
3868,Adrien,Olsen,17-Aug-19,,Network Engineer,Jasmine Smith,WBL,Active,Contract,Zone A,Part-Time,Unk,IT/IS,Finance & Accounting,23-03-2000,MA,Administrative,Male,51175,Hispanic,Widowed,Fully Meets,3
3869,Damari,Brewer,25-Sep-19,07-Feb-20,IT Support,Shawn Martin,NEL,Active,Full-Time,Zone A,Temporary,Voluntary,IT/IS,Field Operations,10-06-1977,MA,Drafter,Male,49132,Hispanic,Divorced,Fully Meets,3
3870,Annalise,Gross,11-Mar-23,11-Mar-23,IT Support,Mr. Todd Lawson,PL,Active,Contract,Zone B,Temporary,Resignation,IT/IS,Project Management - Con,23-11-1966,MA,Laborer,Male,64853,Asian,Single,Fully Meets,3
3871,Kamari,Mcgrath,15-Dec-22,,IT Support,Laura Sanchez,BPC,Active,Full-Time,Zone B,Full-Time,Unk,IT/IS,General - Con,05-06-1971,MA,Lineman,Female,39859,White,Widowed,Fully Meets,3
3872,Lorena,Rice,10-Aug-18,08-Feb-21,IT Support,Jeffrey Ramos,CCDR,Active,Contract,Zone B,Part-Time,Resignation,IT/IS,Engineers,08-01-1966,MA,Director,Female,48135,Asian,Single,Fully Meets,3
3873,Eliezer,Stokes,04-Mar-22,22-Jun-23,Sr. Network Engineer,Patricia Johnson,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,IT/IS,Executive,27-10-1972,MA,General Manager,Male,41066,Hispanic,Widowed,Fully Meets,3
3874,Aspen,Reyes,02-Jun-20,,Sr. Network Engineer,Brandy Greer,PL,Active,Part-Time,Zone C,Part-Time,Unk,IT/IS,General - Con,22-10-1997,CT,Laborer,Male,28613,Hispanic,Married,Fully Meets,3
3875,Rudy,Richardson,29-Jun-21,,Sr. Network Engineer,Charles Velez,BPC,Active,Contract,Zone A,Temporary,Unk,IT/IS,Underground,23-08-1969,CT,Laborer,Male,81215,Asian,Divorced,Fully Meets,3
3876,Alana,Castro,24-Oct-21,,Principal Data Architect,Deborah Bell,CCDR,Active,Contract,Zone C,Temporary,Unk,IT/IS,General - Con,30-05-1954,MA,Lineman,Female,70578,Hispanic,Single,PIP,3
3877,Oscar,Lopez,22-Oct-18,07-Apr-20,Network Engineer,Christian Ortega,MSC,Active,Part-Time,Zone A,Full-Time,Resignation,Executive Office,General - Con,21-01-1976,MA,Lineman,Male,81607,Asian,Single,PIP,3
3878,Carter,Cook,08-Sep-18,23-Aug-21,Network Engineer,Michael Morton,TNS,Active,Contract,Zone B,Part-Time,Voluntary,Executive Office,Engineers,18-02-1967,MA,Engineer,Male,69536,Other,Divorced,Fully Meets,3
3879,Liam,Hanna,08-Feb-19,24-Feb-23,Network Engineer,Brian Aguirre,PYZ,Active,Full-Time,Zone C,Part-Time,Involuntary,IT/IS,Field Operations,13-01-1996,MA,Clerk,Male,16655,Hispanic,Married,Fully Meets,3
3880,Zara,Pitts,29-Mar-21,27-Jun-21,Network Engineer,Richard Gonzalez,WBL,Active,Part-Time,Zone B,Temporary,Voluntary,IT/IS,General - Con,15-05-1973,MA,Clerical,Male,73726,Black,Single,Fully Meets,3
3881,Abby,Woodward,19-Jun-19,,IT Support,Karen Elliott,NEL,Active,Part-Time,Zone B,Part-Time,Unk,IT/IS,Field Operations,12-11-1992,MA,Laborer,Male,14181,Other,Divorced,Fully Meets,3
3882,Litzy,Esparza,30-Jan-19,,IT Support,Kelly Bean,PL,Active,Contract,Zone C,Part-Time,Unk,IT/IS,Wireless,15-02-1946,MA,Operator,Female,14438,Asian,Married,Fully Meets,3
